Country,Date,Sum_Confirmed,sum_Recovered,sum_Deaths,sum_Active,Median_CaseFatalityRatio,Median_IncidenceRate,Lat,Lon
Spain,2020-10-16 00:00:00,921374,150376,33553,737445,3.51308218890429,1695.54529486853,37.5443,-4.7278
Spain,2020-10-17 00:00:00,936560,150376,33775,752409,3.46220427005193,1725.18910532829,37.5443,-4.7278
Spain,2020-10-18 00:00:00,936560,150376,33775,752409,3.46220427005193,1725.18910532829,37.5443,-4.7278
Spain,2020-10-19 00:00:00,936560,150376,33775,752409,3.46220427005193,1725.18910532829,37.5443,-4.7278
Spain,2020-10-20 00:00:00,974449,150376,33992,790081,3.34332240189981,1818.08648867385,37.5443,-4.7278
Spain,2020-10-21 00:00:00,988322,150376,34210,803736,3.29653805025842,1853.78005637029,37.5443,-4.7278
Spain,2020-10-22 00:00:00,1005295,150376,34366,820553,3.22563089465406,1886.85206259751,37.5443,-4.7278
Spain,2020-10-23 00:00:00,1026281,150376,34521,841384,3.16638676898875,1934.51070571763,37.5443,-4.7278
Spain,2020-10-24 00:00:00,1046132,150376,34752,861004,3.10360090608483,1966.43998002236,37.5443,-4.7278
Spain,2020-10-25 00:00:00,1046132,150376,34752,861004,3.10360090608483,1966.43998002236,37.5443,-4.7278
Spain,2020-10-26 00:00:00,1046132,150376,34752,861004,3.10360090608483,1966.43998002236,37.5443,-4.7278
Spain,2020-10-27 00:00:00,1098320,150376,35031,912913,2.87877798811933,2070.1597068691,37.5443,-4.7278
Spain,2020-10-28 00:00:00,1116738,150376,35298,931064,2.83560545308741,2120.641570033,37.5443,-4.7278
Spain,2020-10-29 00:00:00,1136503,150376,35466,950661,2.80493920020058,2165.40977358447,37.5443,-4.7278
Spain,2020-10-30 00:00:00,1160083,150376,35639,974068,2.7487714987715,2200.36392650755,37.5443,-4.7278
Spain,2020-10-31 00:00:00,1185678,150376,35878,999424,2.72108843537415,2309.86453249157,37.5443,-4.7278
Spain,2020-11-01 00:00:00,1185678,150376,35878,999424,2.72108843537415,2309.86453249157,37.5443,-4.7278
Spain,2020-11-02 00:00:00,1185678,150376,35878,999424,2.72108843537415,2309.86453249157,37.5443,-4.7278
Spain,2020-11-03 00:00:00,1240697,150376,36257,1054064,2.64267323090853,2497.60866540339,37.5443,-4.7278
Spain,2020-11-04 00:00:00,1259366,150376,36495,1072495,2.64898813677599,2540.3602832093,37.5443,-4.7278
Spain,2020-11-05 00:00:00,1284408,150376,38118,1095914,2.73724241620235,2616.52000486669,37.5443,-4.7278
Spain,2020-11-06 00:00:00,1306316,150376,38486,1117454,2.71597427429167,2705.31699719627,37.5443,-4.7278
Spain,2020-11-07 00:00:00,1328832,150376,38833,1139623,2.68990501183786,2782.01447505248,37.5443,-4.7278
Spain,2020-11-08 00:00:00,1328832,150376,38833,1139623,2.68990501183786,2782.01447505248,37.5443,-4.7278
Spain,2020-11-09 00:00:00,1328832,150376,38833,1139623,2.68990501183786,2782.01447505248,37.5443,-4.7278
Spain,2020-11-10 00:00:00,1381218,150376,39345,1191497,2.60693633716559,2992.00827069034,37.5443,-4.7278
Spain,2020-11-11 00:00:00,1381218,150376,39345,1191497,2.60693633716559,2992.00827069034,37.5443,-4.7278
Spain,2020-11-12 00:00:00,1417709,150376,40105,1227228,2.54446353150872,3134.51366337672,37.5443,-4.7278
Spain,2020-11-13 00:00:00,1437220,150376,40461,1246383,2.54253673627224,3188.42372230808,37.5443,-4.7278
Spain,2020-11-14 00:00:00,1458591,150376,40769,1267446,2.5182758948068,3258.33202815423,37.5443,-4.7278
Spain,2020-11-15 00:00:00,1458591,150376,40769,1267446,2.5182758948068,3258.33202815423,37.5443,-4.7278
Spain,2020-11-16 00:00:00,1458591,150376,40769,1267446,2.5182758948068,3258.33202815423,37.5443,-4.7278
Spain,2020-11-17 00:00:00,1496864,150376,41253,1305235,2.47975476963902,3342.15477564475,37.5443,-4.7278
Spain,2020-11-18 00:00:00,1510023,150376,41688,1317959,2.49196505364175,3381.00766100925,37.5443,-4.7278
Spain,2020-11-19 00:00:00,1525341,150376,42039,1332926,2.47570103899006,3417.30620442936,37.5443,-4.7278
Spain,2020-11-20 00:00:00,1541574,150376,42291,1348907,2.45331219168428,3446.07616106605,37.5443,-4.7278
Spain,2020-11-21 00:00:00,1556730,150376,42619,1363735,2.45229835212489,3472.96397100687,37.5443,-4.7278
Spain,2020-11-22 00:00:00,1556730,150376,42619,1363735,2.45229835212489,3472.96397100687,37.5443,-4.7278
Spain,2020-11-23 00:00:00,1556730,150376,42619,1363735,2.45229835212489,3472.96397100687,37.5443,-4.7278
Spain,2020-11-24 00:00:00,1582616,150376,43131,1389109,2.42967021388684,3531.17607952876,37.5443,-4.7278
Spain,2020-11-25 00:00:00,1594844,150376,43668,1400800,2.44845091607997,3551.00583936012,37.5443,-4.7278
Spain,2020-11-26 00:00:00,1605066,150376,44037,1410653,2.42907434251398,3574.86877068261,37.5443,-4.7278
Spain,2020-11-27 00:00:00,1617355,150376,44374,1422605,2.41655896773135,3591.47199332107,37.5443,-4.7278
Spain,2020-11-28 00:00:00,1628208,150376,44668,1433164,2.4073358680845,3609.08350883231,37.5443,-4.7278
Spain,2020-11-29 00:00:00,1628208,150376,44668,1433164,2.4073358680845,3609.08350883231,37.5443,-4.7278
Spain,2020-11-30 00:00:00,1628208,150376,44668,1433164,2.4073358680845,3609.08350883231,37.5443,-4.7278
Spain,2020-12-01 00:00:00,1648187,150376,45069,1452742,2.418647312171,3643.76878365598,37.5443,-4.7278
Spain,2020-12-02 00:00:00,1656444,150376,45511,1460557,2.43858954041204,3654.65834668201,37.5443,-4.7278
Spain,2020-12-03 00:00:00,1665775,150376,45784,1469615,2.41619974442151,3672.67317934237,37.5443,-4.7278
Spain,2020-12-04 00:00:00,1675902,150376,46038,1479488,2.40601503759398,3688.13367005834,37.5443,-4.7278
Spain,2020-12-05 00:00:00,1684647,150376,46252,1488019,2.41674263436585,3704.8713317465,37.5443,-4.7278
Spain,2020-12-06 00:00:00,1684647,150376,46252,1488019,2.41674263436585,3704.8713317465,37.5443,-4.7278
Spain,2020-12-07 00:00:00,1684647,150376,46252,1488019,2.41674263436585,3704.8713317465,37.5443,-4.7278
Spain,2020-12-08 00:00:00,1702328,150376,46646,1505306,2.3946030653977,3731.15416596366,37.5443,-4.7278
Spain,2020-12-09 00:00:00,1702328,150376,46646,1505306,2.3946030653977,3731.15416596366,37.5443,-4.7278
Spain,2020-12-10 00:00:00,1712101,150376,47019,1514706,2.3925523075761,3742.37982661396,37.5443,-4.7278
Spain,2020-12-11 00:00:00,1720056,150376,47344,1522336,2.39596232504034,3754.94987776129,37.5443,-4.7278
Spain,2020-12-12 00:00:00,1730575,150376,47624,1532575,2.39522072508003,3770.14149037786,37.5443,-4.7278
Spain,2020-12-13 00:00:00,1730575,150376,47624,1532575,2.39522072508003,3770.14149037786,37.5443,-4.7278
Spain,2020-12-14 00:00:00,1730575,150376,47624,1532575,2.39522072508003,3770.14149037786,37.5443,-4.7278
Spain,2020-12-15 00:00:00,1751884,150376,48013,1553495,2.37459783562445,3804.08735042815,37.5443,-4.7278
Spain,2020-12-16 00:00:00,1762212,150376,48401,1563435,2.37160614982009,3818.53954827135,37.5443,-4.7278
Spain,2020-12-17 00:00:00,1773290,150376,48596,1574318,2.35455315773343,3831.31125799324,37.5443,-4.7278
Spain,2020-12-18 00:00:00,1785421,150376,48777,1586268,2.34734195402299,3842.94023579265,37.5443,-4.7278
Spain,2020-12-19 00:00:00,1797236,150376,48926,1597934,2.33073771218759,3856.92189696188,37.5443,-4.7278
Spain,2020-12-20 00:00:00,1797236,150376,48926,1597934,2.33073771218759,3856.92189696188,37.5443,-4.7278
Spain,2020-12-21 00:00:00,1797236,150376,48926,1597934,2.33073771218759,3856.92189696188,37.5443,-4.7278
Spain,2020-12-22 00:00:00,1819249,150376,49260,1619613,2.31453176585673,3883.74248737785,37.5443,-4.7278
Spain,2020-12-23 00:00:00,1829903,150376,49520,1630007,2.31632723986933,3898.59800237016,37.5443,-4.7278
Spain,2020-12-24 00:00:00,1842289,150376,49698,1642215,2.30317679558011,3914.32737118554,37.5443,-4.7278
Spain,2020-12-25 00:00:00,1854951,150376,49824,1654751,2.28322216521293,3914.32737118554,37.5443,-4.7278
Spain,2020-12-26 00:00:00,1854951,150376,49824,1654751,2.28322216521293,3914.32737118554,37.5443,-4.7278
Spain,2020-12-27 00:00:00,1854951,150376,49824,1654751,2.28322216521293,3914.32737118554,37.5443,-4.7278
Spain,2020-12-28 00:00:00,1854951,150376,49824,1654751,2.28322216521293,3914.32737118554,37.5443,-4.7278
Spain,2020-12-29 00:00:00,1879413,150376,50122,1678915,2.27348768736617,3974.6905045027,37.5443,-4.7278
Spain,2020-12-30 00:00:00,1893502,150376,50442,1692684,2.2704230034073,3991.22650761631,37.5443,-4.7278
Spain,2020-12-31 00:00:00,1910218,150376,50689,1709153,2.26274962865159,4019.45870805418,37.5443,-4.7278
Spain,2021-01-01 00:00:00,1928265,150376,50837,1727052,2.25914246717184,4054.41286097725,37.5443,-4.7278
Spain,2021-02-19 00:00:00,3121687,150376,66704,2904607,2.03243601974366,7071.225136338,37.5443,-4.7278
Spain,2021-02-20 00:00:00,3133122,150376,67101,2915645,2.06756812636976,7078.08152787291,37.5443,-4.7278
Spain,2021-02-21 00:00:00,3133122,150376,67101,2915645,2.06756812636976,7078.08152787291,37.5443,-4.7278
Spain,2021-02-22 00:00:00,3133122,150376,67101,2915645,2.06756812636976,7078.08152787291,37.5443,-4.7278
Spain,2021-02-23 00:00:00,3153971,150376,67636,2935959,2.05724140762945,7098.65070247765,37.5443,-4.7278
Spain,2021-02-24 00:00:00,3161432,150376,68079,2942977,2.05602883355177,7110.01080217764,37.5443,-4.7278
Spain,2021-02-25 00:00:00,3170644,150376,68468,2951800,2.05949656750572,7117.47216943622,37.5443,-4.7278
Spain,2021-02-26 00:00:00,3180212,150376,68813,2961023,2.0627802690583,7128.89948866107,37.5443,-4.7278
Spain,2021-02-27 00:00:00,3188553,150376,69142,2969035,2.06722552291039,7138.71353928948,37.5443,-4.7278
Spain,2021-02-28 00:00:00,3188553,150376,69142,2969035,2.06722552291039,7138.71353928948,37.5443,-4.7278
Spain,2021-03-01 00:00:00,3188553,150376,69142,2969035,2.06722552291039,7138.71353928948,37.5443,-4.7278
Spain,2021-03-02 00:00:00,3204531,150376,69609,2984546,2.06486092554354,7151.35080996166,37.5443,-4.7278
Spain,2021-03-03 00:00:00,3130184,150376,69801,2910007,2.11681428591301,6972.69822028762,37.5443,-4.7278
Spain,2021-03-04 00:00:00,3136321,150376,70247,2915698,2.13410489931452,6988.40156482451,37.5443,-4.7278
Spain,2021-03-05 00:00:00,3142358,150376,70501,2921481,2.13723284589426,6989.82496739949,37.5443,-4.7278
Spain,2021-03-06 00:00:00,3149012,150376,71138,2927498,2.13643759200434,7018.29301889911,37.5443,-4.7278
Spain,2021-03-07 00:00:00,3149012,150376,71138,2927498,2.13643759200434,7018.29301889911,37.5443,-4.7278
Spain,2021-03-08 00:00:00,3149012,150376,71138,2927498,2.13643759200434,7018.29301889911,37.5443,-4.7278
Spain,2021-03-09 00:00:00,3160970,150376,71436,2939158,2.12959030003475,7052.54651312285,37.5443,-4.7278
Spain,2021-03-10 00:00:00,3164982,150376,71727,2942879,2.13098314498399,7068.20394144765,37.5443,-4.7278
Spain,2021-03-11 00:00:00,3172101,150376,71961,2956105,2.13056962878773,7081.38189431925,37.5443,-4.7278
Spain,2021-03-12 00:00:00,3178356,150376,72085,2955895,2.13158907272028,7097.68214961339,37.5443,-4.7278
Spain,NaT,644812,147298,57893,439621,NaN,NaN,37.5443,-4.7278
Netherlands,2020-03-23 00:00:00,4764,3,214,4547,NaN,NaN,53,6
Netherlands,2020-03-24 00:00:00,5580,3,277,5300,NaN,NaN,53,6
Netherlands,2020-03-25 00:00:00,6438,4,357,6077,NaN,NaN,53,6
Netherlands,2020-03-26 00:00:00,7468,6,435,7027,NaN,NaN,53,6
Netherlands,2020-03-27 00:00:00,8647,6,547,8094,NaN,NaN,53,6
Netherlands,2020-03-31 00:00:00,12667,253,1040,11374,NaN,NaN,53,6
Netherlands,2020-04-01 00:00:00,13696,260,1175,12261,NaN,NaN,53,6
Netherlands,2020-04-03 00:00:00,15821,260,1490,14071,NaN,NaN,53,6
Netherlands,2020-04-05 00:00:00,17953,257,1771,15925,NaN,NaN,53,6
Netherlands,2020-04-07 00:00:00,19709,272,2108,17329,NaN,NaN,53,6
Netherlands,2020-04-08 00:00:00,20682,272,2255,18155,NaN,NaN,53,6
Netherlands,2020-04-09 00:00:00,21903,278,2403,19222,NaN,NaN,53,6
Netherlands,2020-04-10 00:00:00,23249,287,2520,20442,NaN,NaN,53,6
Netherlands,2020-04-11 00:00:00,24571,291,2653,21627,NaN,NaN,53,6
Netherlands,2020-04-12 00:00:00,25746,295,2747,22704,NaN,NaN,53,6
Netherlands,2020-04-13 00:00:00,26710,295,2833,23582,NaN,NaN,53,6
Netherlands,2020-04-14 00:00:00,27580,297,2955,24328,NaN,NaN,53,6
Netherlands,2020-04-15 00:00:00,28316,304,3145,24867,NaN,NaN,53,6
Netherlands,2020-04-16 00:00:00,29383,311,3327,25745,NaN,NaN,53,6
Netherlands,2020-04-17 00:00:00,30619,315,3471,26833,NaN,NaN,53,6
Netherlands,2020-04-18 00:00:00,31766,317,3613,27836,NaN,NaN,53,6
Netherlands,2020-04-19 00:00:00,32838,322,3697,28819,NaN,NaN,53,6
Netherlands,2020-04-20 00:00:00,33588,322,3764,29502,NaN,NaN,53,6
Netherlands,2020-04-21 00:00:00,34317,74,3929,30314,NaN,NaN,53,6
Netherlands,2020-04-22 00:00:00,35032,101,4068,30863,NaN,NaN,53,6
Netherlands,2020-04-24 00:00:00,35921,101,4192,31628,NaN,NaN,53,6
Netherlands,2020-04-25 00:00:00,36729,102,4304,32323,NaN,NaN,53,6
Netherlands,2020-04-26 00:00:00,37384,102,4424,32858,NaN,NaN,53,6
Netherlands,2020-04-27 00:00:00,38040,117,4491,33432,NaN,NaN,53,6
Netherlands,2020-04-28 00:00:00,38440,117,4534,33789,NaN,NaN,53,6
Netherlands,2020-04-29 00:00:00,38612,117,4582,33913,NaN,NaN,53,6
Netherlands,2020-04-30 00:00:00,38998,119,4727,34152,NaN,NaN,53,6
Netherlands,2020-05-01 00:00:00,39512,125,4811,34576,NaN,NaN,53,6
Netherlands,2020-05-02 00:00:00,39989,138,4909,34942,NaN,NaN,53,6
Netherlands,2020-05-03 00:00:00,40434,138,5003,35293,NaN,NaN,53,6
Netherlands,2020-05-04 00:00:00,40769,138,5072,35559,NaN,NaN,53,6
Netherlands,2020-05-05 00:00:00,40968,138,5098,35732,NaN,NaN,53,6
Netherlands,2020-05-06 00:00:00,41286,139,5185,35962,NaN,NaN,53,6
Netherlands,2020-05-07 00:00:00,41518,146,5221,36151,NaN,NaN,53,6
Netherlands,2020-05-08 00:00:00,41973,147,5306,36520,NaN,NaN,53,6
Netherlands,2020-05-09 00:00:00,42292,147,5377,36768,NaN,NaN,53,6
Netherlands,2020-05-10 00:00:00,42581,149,5441,36991,NaN,NaN,53,6
Netherlands,2020-05-11 00:00:00,42826,149,5459,37218,NaN,NaN,53,6
Netherlands,2020-05-12 00:00:00,42987,149,5475,37363,NaN,NaN,53,6
Netherlands,2020-05-13 00:00:00,43183,149,5529,37505,NaN,NaN,53,6
Netherlands,2020-05-14 00:00:00,43410,157,5581,37672,NaN,NaN,53,6
Netherlands,2020-05-15 00:00:00,43680,159,5609,37912,NaN,NaN,53,6
Netherlands,2020-05-16 00:00:00,43880,159,5662,38059,NaN,NaN,53,6
Netherlands,2020-05-17 00:00:00,44070,167,5689,38214,NaN,NaN,53,6
Netherlands,2020-05-18 00:00:00,44195,167,5699,38329,NaN,NaN,53,6
Netherlands,2020-05-19 00:00:00,44341,167,5713,38461,NaN,NaN,53,6
Netherlands,2020-05-20 00:00:00,44449,167,5734,38548,NaN,NaN,53,6
Netherlands,2020-05-21 00:00:00,44647,169,5767,38711,NaN,NaN,53,6
Netherlands,2020-05-22 00:00:00,44900,169,5794,38937,NaN,NaN,53,6
Netherlands,2020-05-23 00:00:00,45088,174,5807,39107,NaN,NaN,53,6
Netherlands,2020-05-24 00:00:00,45265,174,5830,39261,NaN,NaN,53,6
Netherlands,2020-05-25 00:00:00,45437,174,5841,39422,NaN,NaN,53,6
Netherlands,2020-05-26 00:00:00,45647,174,5849,39624,NaN,NaN,53,6
Netherlands,2020-05-27 00:00:00,45780,174,5875,39731,NaN,NaN,53,6
Netherlands,2020-05-28 00:00:00,45970,177,5890,39903,NaN,NaN,53,6
Netherlands,2020-05-29 00:00:00,46152,178,5922,40052,NaN,NaN,53,6
Netherlands,2020-05-30 00:00:00,46328,178,5950,40200,5.55555555555556,94.5994043047412,53,6
Netherlands,2020-05-31 00:00:00,46460,178,5970,40312,5.26315789473684,94.5994043047412,53,6
Netherlands,2020-06-01 00:00:00,46645,178,5975,40492,5.26315789473684,94.5994043047412,53,6
Netherlands,2020-06-02 00:00:00,46749,179,5981,40589,5.26315789473684,94.5994043047412,53,6
Netherlands,2020-06-03 00:00:00,46852,180,5986,40686,5,94.5994043047412,53,6
Netherlands,2020-06-04 00:00:00,46939,180,5996,40763,4.76190476190476,94.5994043047412,53,6
Netherlands,2020-06-05 00:00:00,47148,180,6009,40959,4.76190476190476,94.5994043047412,53,6
Netherlands,2020-06-06 00:00:00,47358,181,6024,41153,4.76190476190476,94.5994043047412,53,6
Netherlands,2020-06-07 00:00:00,47541,181,6030,41330,4.76190476190476,94.5994043047412,53,6
Netherlands,2020-06-08 00:00:00,47780,181,6032,41567,4.76190476190476,94.5994043047412,53,6
Netherlands,2020-06-09 00:00:00,47945,181,6035,41729,4.76190476190476,94.5994043047412,53,6
Netherlands,2020-06-10 00:00:00,48109,181,6050,41878,4.76190476190476,94.5994043047412,53,6
Netherlands,2020-06-11 00:00:00,48294,181,6061,42052,4.54545454545455,94.5994043047412,53,6
Netherlands,2020-06-12 00:00:00,48458,181,6063,42214,4.54545454545455,94.5994043047412,53,6
Netherlands,2020-06-13 00:00:00,48668,181,6072,42415,4.54545454545455,94.5994043047412,53,6
Netherlands,2020-06-14 00:00:00,48847,181,6076,42590,4.54545454545455,94.5994043047412,53,6
Netherlands,2020-06-15 00:00:00,48990,181,6078,42731,4.54545454545455,94.5994043047412,53,6
Netherlands,2020-06-16 00:00:00,49155,186,6084,42885,4.54545454545455,94.5994043047412,53,6
Netherlands,2020-06-17 00:00:00,49295,186,6089,43020,4.34782608695652,94.5994043047412,53,6
Netherlands,2020-06-18 00:00:00,49412,186,6093,43133,4.34782608695652,94.5994043047412,53,6
Netherlands,2020-06-19 00:00:00,49527,186,6097,43244,4.34782608695652,94.5994043047412,53,6
Netherlands,2020-06-20 00:00:00,49634,186,6100,43348,4.34782608695652,94.5994043047412,53,6
Netherlands,2020-06-21 00:00:00,49710,186,6108,43416,4.34782608695652,94.5994043047412,53,6
Netherlands,2020-06-22 00:00:00,49801,186,6109,43506,4.34782608695652,94.5994043047412,53,6
Netherlands,2020-06-23 00:00:00,49866,186,6109,43571,4.34782608695652,94.5994043047412,53,6
Netherlands,2020-06-24 00:00:00,49930,186,6114,43630,4.34782608695652,94.5994043047412,53,6
Netherlands,2020-06-25 00:00:00,50012,186,6116,43710,4.34782608695652,94.5994043047412,53,6
Netherlands,2020-06-26 00:00:00,50122,186,6119,43817,4.34782608695652,94.5994043047412,53,6
Netherlands,2020-06-27 00:00:00,50213,186,6122,43905,4.34782608695652,94.5994043047412,53,6
Netherlands,2020-06-28 00:00:00,50282,186,6124,43972,4.34782608695652,94.5994043047412,53,6
Netherlands,2020-06-29 00:00:00,50355,186,6124,44045,4.34782608695652,94.5994043047412,53,6
Netherlands,2020-06-30 00:00:00,50433,186,6126,44121,4.347826087,96.4726598355282,53,6
Netherlands,2020-07-01 00:00:00,50483,186,6132,44165,4.34782608695652,96.4726598355282,53,6
Netherlands,2020-07-02 00:00:00,50483,186,6132,44165,4.34782608695652,96.4726598355282,53,6
Netherlands,2020-07-03 00:00:00,50546,186,6132,44228,4.34782608695652,97.4092876009216,53,6
Netherlands,2020-07-04 00:00:00,50546,186,6132,44228,4.34782608695652,97.4092876009216,53,6
Netherlands,2020-07-05 00:00:00,50548,187,6132,44229,4.34782608695652,98.3459153663151,53,6
Netherlands,2020-07-06 00:00:00,50834,187,6146,44501,4.34782608695652,98.3459153663151,53,6
Netherlands,2020-07-07 00:00:00,50870,187,6147,44536,4.34782608695652,98.3459153663151,53,6
Netherlands,2020-07-08 00:00:00,50907,187,6151,44569,4.34782608695652,98.3459153663151,53,6
Netherlands,2020-07-09 00:00:00,50959,187,6154,44618,4.34782608695652,98.3459153663151,53,6
Netherlands,2020-07-10 00:00:00,51013,192,6156,44665,4,98.3459153663151,53,6
Netherlands,2020-07-11 00:00:00,51055,192,6155,44708,4,98.3459153663151,53,6
Netherlands,2020-07-12 00:00:00,51136,193,6156,44787,4,98.3459153663151,53,6
Netherlands,2020-07-13 00:00:00,51237,193,6156,44888,4,98.3459153663151,53,6
Netherlands,2020-07-14 00:00:00,51308,193,6156,44959,4,98.3459153663151,53,6
Netherlands,2020-07-15 00:00:00,51362,193,6154,45015,4,99.2825431317086,53,6
Netherlands,2020-07-16 00:00:00,51471,193,6155,45123,3.84615384615385,99.2825431317086,53,6
Netherlands,2020-07-17 00:00:00,51572,194,6156,45222,3.84615384615385,101.155798662496,53,6
Netherlands,2020-07-18 00:00:00,51682,194,6157,45331,9.91393050685368,216.476348218784,53,6
Netherlands,2020-07-19 00:00:00,51809,194,6155,45460,9.90761388977381,218.301698686074,53,6
Netherlands,2020-07-20 00:00:00,51955,194,6155,45606,9.89500477251034,219.083991743483,53,6
Netherlands,2020-07-21 00:00:00,52142,194,6155,45793,9.89500477251034,219.083991743483,53,6
